date,station_id,scene_id,ndti,ndti_std,ndwi,mndwi,red_green_ratio,red,green,nir,swir16,water_pixel_count,window_pixels,cloud_fraction,tile_cloud_cover,quality,quality_score
2021-01-26,P01,S2A_30NXM_20210126_1_L2A,0.098152,0.01998,-0.272899,0.040259,1.217815,0.1873,0.1538,0.273,0.14295,748,748,0.0,0.493,GOOD,1.0
2021-01-31,P01,S2B_30NXM_20210131_1_L2A,0.104562,0.027004,-0.207036,0.16738,1.246257,0.2414,0.1937,0.2971,0.1358,98,748,0.869,44.729,LOW_QUALITY,0.64
2021-02-05,P01,S2A_30NXM_20210205_0_L2A,0.02689,0.020498,-0.127109,0.063165,1.082789,0.2982,0.2754,0.3793,0.2344,106,748,0.8583,58.888,LOW_QUALITY,0.64
2021-02-10,P01,S2B_30NXM_20210210_0_L2A,0.101624,0.046496,-0.167858,0.241046,1.262022,0.2572,0.2038,0.2962,0.1209,680,748,0.0909,31.521,GOOD,1.0
2021-02-15,P01,S2A_30NXM_20210215_0_L2A,0.019471,0.039428,-0.030328,0.35888,1.033283,0.1366,0.1322,0.13945,0.0652,672,748,0.1016,49.851,GOOD,1.0
2021-02-25,P01,S2A_30NXM_20210225_0_L2A,0.018428,0.017546,-0.114511,0.121218,1.058786,0.1675,0.1582,0.195,0.12135,276,748,0.631,35.713,ACCEPTABLE,0.92
2021-03-02,P01,S2B_30NXM_20210302_0_L2A,0.066404,0.031883,-0.20541,0.158676,1.158621,0.2352,0.203,0.311,0.1511,748,748,0.0,57.852,GOOD,1.0
2021-03-07,P01,S2A_30NXM_20210307_0_L2A,0.015358,0.030992,-0.231876,-0.065758,1.06354,0.1406,0.1322,0.205,0.1465,129,748,0.8275,88.351,ACCEPTABLE,0.72
2021-04-06,P01,S2A_30NXM_20210406_0_L2A,0.081433,0.029985,-0.175306,0.302893,1.18641,0.2584,0.2178,0.312,0.1148,716,748,0.0428,41.411,GOOD,1.0
2021-04-11,P01,S2B_30NXM_20210411_1_L2A,0.153095,0.044948,-0.131738,0.531918,1.369673,0.2764,0.2018,0.2685,0.0625,748,748,0.0,22.014,GOOD,1.0
2021-04-16,P01,S2A_30NXM_20210416_0_L2A,0.102609,0.054623,-0.187565,0.187402,1.181939,0.2657,0.2248,0.3371,0.1415,458,748,0.3877,49.738,GOOD,1.0
2021-04-26,P01,S2A_30NXM_20210426_0_L2A,0.031204,0.026752,-0.061275,0.31317,1.073938,0.1467,0.1366,0.1549,0.0724,68,748,0.9091,31.126,LOW_QUALITY,0.64
2021-05-01,P01,S2B_30NXM_20210501_0_L2A,0.109794,0.05567,-0.142883,0.488448,1.172845,0.2626,0.2239,0.3162,0.0586,256,748,0.6578,18.079,ACCEPTABLE,0.92
2021-05-21,P01,S2B_30NXM_20210521_0_L2A,-0.02762,0.041901,-0.12844,-0.011875,0.996575,0.291,0.292,0.388,0.2978,311,748,0.5842,72.472,ACCEPTABLE,0.92
2021-06-05,P01,S2A_30NXM_20210605_0_L2A,0.054491,0.041131,-0.016849,0.481991,1.106072,0.1512,0.1367,0.1422,0.0527,670,748,0.1043,55.227,GOOD,1.0
2021-06-30,P01,S2B_30NXM_20210630_0_L2A,0.086378,0.04121,-0.05076,0.578734,1.131245,0.3034,0.2682,0.3108,0.0609,606,748,0.1898,61.657,GOOD,1.0
2021-07-05,P01,S2A_30NXM_20210705_0_L2A,0.027192,0.040549,-0.048605,0.343326,1.058326,0.1125,0.1063,0.1205,0.0527,378,748,0.4947,56.18,GOOD,1.0
2021-07-10,P01,S2B_30NXM_20210710_0_L2A,-0.009776,0.030504,-0.146082,-0.023445,0.995968,0.2964,0.2976,0.4154,0.3221,392,748,0.4759,38.042,GOOD,1.0
2021-07-20,P01,S2B_30NXM_20210720_0_L2A,-0.023079,0.050149,-0.167079,0.016013,1.045843,0.3057,0.2923,0.4214,0.2864,170,748,0.7727,88.298,ACCEPTABLE,0.92
2021-07-30,P01,S2B_30NXM_20210730_1_L2A,0.150483,0.02782,-0.042475,0.601632,1.359627,0.2775,0.2041,0.2254,0.0433,730,748,0.0241,47.812,GOOD,1.0
2021-08-19,P01,S2B_30NXM_20210819_0_L2A,-0.006334,0.022764,-0.229779,-0.131089,0.989318,0.2408,0.2434,0.405,0.3309,43,748,0.9425,78.339,LOW_QUALITY,0.64
2021-09-13,P01,S2A_30NXM_20210913_0_L2A,0.080452,0.039945,-0.05344,0.467491,1.181339,0.2912,0.2465,0.2794,0.0794,546,748,0.2701,58.541,GOOD,1.0
2021-09-18,P01,S2B_30NXM_20210918_0_L2A,0.038105,0.049355,-0.183292,0.047222,1.068982,0.2216,0.2073,0.3167,0.19125,336,748,0.5508,48.018,ACCEPTABLE,0.92
2021-09-23,P01,S2A_30NXM_20210923_1_L2A,0.09518,0.025753,-0.084484,0.48924,1.184687,0.2553,0.2155,0.2717,0.0726,88,748,0.8824,57.356,LOW_QUALITY,0.64
2021-09-28,P01,S2B_30NXM_20210928_0_L2A,0.114129,0.05279,-0.015306,0.647819,1.313627,0.2622,0.1996,0.1684,0.0462,163,748,0.7821,69.347,ACCEPTABLE,0.92
2021-10-03,P01,S2A_30NXM_20211003_0_L2A,0.062868,0.043501,-0.065227,0.436576,1.063248,0.2488,0.234,0.3067,0.0862,294,748,0.607,58.176,ACCEPTABLE,0.92
2021-10-08,P01,S2B_30NXM_20211008_0_L2A,0.027274,0.044734,0.023681,0.314571,1.046656,0.1346,0.1286,0.1256,0.0606,310,748,0.5856,72.3,ACCEPTABLE,0.92
2021-10-13,P01,S2A_30NXM_20211013_0_L2A,0.012407,0.029079,-0.198452,0.00742,1.030873,0.1369,0.1328,0.2007,0.13325,176,748,0.7647,14.038,ACCEPTABLE,0.92
2021-10-18,P01,S2B_30NXM_20211018_1_L2A,0.082971,0.037342,-0.085708,0.180348,1.169803,0.2549,0.2179,0.25865,0.1445,102,748,0.8636,52.75,LOW_QUALITY,0.64
2021-10-23,P01,S2A_30NXM_20211023_0_L2A,0.06322,0.033296,-0.173438,-0.015939,1.129518,0.15,0.1328,0.1811,0.1059,102,748,0.8636,73.051,LOW_QUALITY,0.64
2021-10-28,P01,S2B_30NXM_20211028_0_L2A,0.089202,0.067093,-0.135962,0.314203,1.155523,0.318,0.2752,0.364,0.1258,490,748,0.3449,49.588,ACCEPTABLE,0.88
2021-11-07,P01,S2B_30NXM_20211107_0_L2A,0.115434,0.042476,-0.071151,0.573963,1.212893,0.2427,0.2001,0.26335,0.0564,682,748,0.0882,25.007,GOOD,1.0
2021-11-12,P01,S2A_30NXM_20211112_0_L2A,0.111453,0.050156,-0.090393,0.528699,1.160591,0.2356,0.203,0.26275,0.05615,724,748,0.0321,33.772,GOOD,1.0
2021-11-27,P01,S2B_30NXM_20211127_0_L2A,0.049795,0.059095,-0.008701,0.537978,1.106647,0.1515,0.1369,0.1631,0.0439,338,748,0.5481,47.722,ACCEPTABLE,0.92
2021-12-02,P01,S2A_30NXM_20211202_0_L2A,0.031672,0.039315,-0.0552,0.433072,1.051056,0.1194,0.1136,0.12635,0.0424,262,748,0.6497,30.2,ACCEPTABLE,0.92
2021-12-12,P01,S2A_30NXM_20211212_1_L2A,0.086135,0.027103,-0.21755,0.258997,1.191114,0.2225,0.1868,0.3014,0.1085,504,748,0.3262,50.451,GOOD,1.0
2021-12-22,P01,S2A_30NXM_20211222_1_L2A,0.141398,0.031257,-0.20678,0.351728,1.335106,0.251,0.188,0.291,0.0901,748,748,0.0,2.967,GOOD,1.0
2021-12-27,P01,S2B_30NXM_20211227_1_L2A,0.117262,0.03372,-0.180004,0.377482,1.281974,0.2546,0.1986,0.3,0.0905,574,748,0.2326,46.857,GOOD,1.0
2022-01-06,P01,S2B_30NXM_20220106_0_L2A,0.049011,0.03594,-0.182482,0.023999,1.070812,0.248,0.2316,0.3419,0.2069,356,748,0.5241,22.368,ACCEPTABLE,0.92
2022-01-21,P01,S2A_30NXM_20220121_0_L2A,0.140631,0.037212,-0.223168,0.272672,1.360174,0.25,0.1838,0.29015,0.1052,748,748,0.0,1.758,GOOD,1.0
2022-01-26,P01,S2B_30NXM_20220126_0_L2A,0.185503,0.04958,-0.285052,0.305289,1.521324,0.239,0.1571,0.28615,0.0856,748,748,0.0,0.001,GOOD,1.0
2022-02-10,P01,S2A_30NXM_20220210_0_L2A,0.076171,0.019103,-0.184961,0.126289,1.171334,0.2468,0.2107,0.3164,0.1599,548,748,0.2674,29.208,GOOD,1.0
2022-03-02,P01,S2A_30NXM_20220302_0_L2A,0.117208,0.037647,-0.184948,0.303179,1.345627,0.2554,0.1898,0.28135,0.1061,748,748,0.0,23.286,GOOD,1.0
2022-03-07,P01,S2B_30NXM_20220307_0_L2A,0.119038,0.033069,-0.148341,0.487443,1.28721,0.2828,0.2197,0.3022,0.0762,654,748,0.1257,22.008,GOOD,1.0
2022-05-01,P01,S2A_30NXM_20220501_0_L2A,0.083957,0.030169,-0.089145,0.460752,1.188901,0.3342,0.2811,0.3362,0.0954,68,748,0.9091,50.6,LOW_QUALITY,0.64
2022-05-31,P01,S2A_30NXM_20220531_0_L2A,0.095786,0.021573,-0.107619,0.481323,1.215273,0.3342,0.275,0.3414,0.0942,142,748,0.8102,72.067,ACCEPTABLE,0.72
2022-06-05,P01,S2B_30NXM_20220605_0_L2A,0.111623,0.023955,-0.036687,0.56847,1.297594,0.3074,0.2369,0.237,0.07135,244,748,0.6738,59.95,ACCEPTABLE,0.92
2022-07-25,P01,S2B_30NXM_20220725_0_L2A,0.056789,0.030317,-0.155895,0.306064,1.140097,0.3304,0.2898,0.4072,0.1572,568,748,0.2406,81.51,GOOD,1.0
2022-10-08,P01,S2A_30NXM_20221008_0_L2A,0.099754,0.023892,0.038893,0.414076,1.217172,0.241,0.198,0.1813,0.0772,166,748,0.7781,72.875,ACCEPTABLE,0.92
2022-10-28,P01,S2A_30NXM_20221028_0_L2A,0.103484,0.033771,-0.046419,0.516475,1.089781,0.2634,0.2417,0.31475,0.0727,476,748,0.3636,52.316,GOOD,1.0
2022-11-02,P01,S2B_30NXM_20221102_0_L2A,0.098706,0.031811,-0.047918,0.435317,1.205908,0.2776,0.2302,0.2588,0.0888,130,748,0.8262,54.501,ACCEPTABLE,0.72
2022-11-17,P01,S2A_30NXM_20221117_0_L2A,0.116774,0.030682,-0.089496,0.628444,1.278638,0.2891,0.2261,0.2606,0.0447,436,748,0.4171,40.431,GOOD,1.0
2022-12-17,P01,S2A_30NXM_20221217_0_L2A,0.015538,0.017623,-0.025644,0.277536,1.028747,0.1503,0.1461,0.15295,0.0879,68,748,0.9091,51.599,LOW_QUALITY,0.64
2022-12-22,P01,S2B_30NXM_20221222_0_L2A,0.114268,0.039736,-0.158756,0.411472,1.25,0.253,0.2024,0.32105,0.0818,210,748,0.7193,39.2,ACCEPTABLE,0.92
2022-12-27,P01,S2A_30NXM_20221227_0_L2A,0.132273,0.022769,-0.198318,0.467581,1.306243,0.2427,0.1858,0.2835,0.066,748,748,0.0,1.914,GOOD,1.0
2023-01-01,P01,S2B_30NXM_20230101_0_L2A,0.112381,0.022609,-0.200315,0.385783,1.254453,0.2465,0.1965,0.29965,0.0878,748,748,0.0,0.098,GOOD,1.0
2023-01-11,P01,S2B_30NXM_20230111_0_L2A,0.075789,0.034415,-0.203529,0.197354,1.225842,0.2258,0.1842,0.28165,0.1094,158,748,0.7888,36.464,ACCEPTABLE,0.92
2023-01-16,P01,S2A_30NXM_20230116_0_L2A,0.103157,0.023832,-0.222635,0.21504,1.23627,0.2161,0.1748,0.2764,0.1127,608,748,0.1872,25.062,GOOD,1.0
2023-01-21,P01,S2B_30NXM_20230121_0_L2A,0.126965,0.023244,-0.186603,0.279644,1.294118,0.2332,0.1802,0.2622,0.1009,724,748,0.0321,62.691,GOOD,1.0
2023-01-31,P01,S2B_30NXM_20230131_0_L2A,0.024902,0.0277,-0.066021,0.31976,1.045723,0.1418,0.1356,0.15355,0.068,96,748,0.8717,31.723,LOW_QUALITY,0.64
2023-02-10,P01,S2B_30NXM_20230210_0_L2A,0.120993,0.029394,-0.172973,0.475854,1.283854,0.2465,0.192,0.2789,0.0674,748,748,0.0,3.807,GOOD,1.0
2023-02-15,P01,S2A_30NXM_20230215_0_L2A,0.137111,0.028043,-0.205565,0.292185,1.339856,0.2602,0.1942,0.3,0.1074,748,748,0.0,54.81,GOOD,1.0
2023-02-25,P01,S2A_30NXM_20230225_0_L2A,0.081035,0.018683,-0.158421,0.252016,1.18024,0.2855,0.2419,0.3366,0.1472,526,748,0.2968,69.41,GOOD,1.0
2023-03-02,P01,S2B_30NXM_20230302_0_L2A,0.095103,0.033496,-0.078494,0.537233,1.233196,0.3596,0.2916,0.3489,0.0877,612,748,0.1818,61.857,GOOD,1.0
2023-03-27,P01,S2A_30NXM_20230327_0_L2A,0.003167,0.02406,-0.244844,-0.023421,1.016408,0.223,0.2194,0.3608,0.2323,286,748,0.6176,79.662,ACCEPTABLE,0.92
2023-04-21,P01,S2B_30NXM_20230421_0_L2A,0.101733,0.02832,-0.150745,0.517333,1.233528,0.2752,0.2231,0.31095,0.0705,650,748,0.131,6.64,GOOD,1.0
2023-05-01,P01,S2B_30NXM_20230501_0_L2A,0.104488,0.030939,-0.066456,0.694375,1.231524,0.3766,0.3058,0.3573,0.0546,564,748,0.246,44.153,GOOD,1.0
2023-05-16,P01,S2A_30NXM_20230516_0_L2A,0.098564,0.003054,-0.104936,0.559716,1.2167,0.3672,0.3018,0.37245,0.085,10,748,0.9866,38.739,LOW_QUALITY,0.49
2023-05-26,P01,S2A_30NXM_20230526_0_L2A,0.103834,0.020278,-0.010727,0.66564,1.222916,0.333,0.2723,0.28315,0.0551,644,748,0.139,47.695,GOOD,1.0
2023-05-31,P01,S2B_30NXM_20230531_0_L2A,0.091661,0.019055,-0.074451,0.533791,1.204331,0.3448,0.2863,0.3452,0.0833,328,748,0.5615,59.313,ACCEPTABLE,0.92
2023-06-05,P01,S2A_30NXM_20230605_0_L2A,0.092339,0.020354,-0.045698,0.604199,1.219796,0.3352,0.2748,0.3134,0.0699,530,748,0.2914,63.689,GOOD,1.0
2023-10-08,P01,S2B_30NXM_20231008_0_L2A,0.111456,0.032316,-0.041847,0.777554,1.251762,0.3908,0.3122,0.3432,0.04115,144,748,0.8075,65.296,ACCEPTABLE,0.72
2023-10-23,P01,S2A_30NXM_20231023_0_L2A,-0.047489,0.014578,-0.09943,0.114051,0.90621,0.1401,0.1546,0.1889,0.1202,24,748,0.9679,88.672,LOW_QUALITY,0.49
2023-10-28,P01,S2B_30NXM_20231028_0_L2A,0.108009,0.007515,-0.038653,0.765481,1.224162,0.2594,0.2119,0.2263,0.0288,10,748,0.9866,46.014,LOW_QUALITY,0.49
2023-11-02,P01,S2A_30NXM_20231102_0_L2A,0.100553,0.039829,0.002802,0.55455,1.225314,0.273,0.2228,0.2221,0.0641,36,748,0.9519,49.99,LOW_QUALITY,0.49
2023-11-07,P01,S2B_30NXM_20231107_0_L2A,0.077338,0.039244,-0.183983,0.261547,1.172967,0.2265,0.1931,0.2588,0.1157,102,748,0.8636,50.64,LOW_QUALITY,0.64
2023-11-12,P01,S2A_30NXM_20231112_0_L2A,0.124368,0.029305,-0.133636,0.591497,1.271817,0.2667,0.2097,0.2851,0.0529,600,748,0.1979,48.146,GOOD,1.0
2023-11-27,P01,S2B_30NXM_20231127_0_L2A,-0.006923,0.020785,-0.35776,-0.12956,0.986877,0.188,0.1905,0.4028,0.2487,188,748,0.7487,53.29,ACCEPTABLE,0.92
2023-12-12,P01,S2A_30NXM_20231212_0_L2A,0.133221,0.004912,-0.09669,0.585808,1.304306,0.2696,0.2067,0.2499,0.0537,36,748,0.9519,45.629,LOW_QUALITY,0.49
2023-12-22,P01,S2A_30NXM_20231222_0_L2A,0.126904,0.020499,-0.184075,0.499565,1.290186,0.2432,0.1885,0.2792,0.0635,748,748,0.0,39.566,GOOD,1.0
2024-01-01,P01,S2A_30NXM_20240101_0_L2A,0.087483,0.027665,-0.193375,0.263072,1.198198,0.2394,0.1998,0.2979,0.10335,168,748,0.7754,38.195,ACCEPTABLE,0.92
2024-01-11,P01,S2A_30NXM_20240111_0_L2A,0.039698,0.007413,0.024387,0.531412,1.090685,0.1768,0.1621,0.15355,0.0496,18,748,0.9759,56.562,LOW_QUALITY,0.49
2024-01-16,P01,S2B_30NXM_20240116_0_L2A,0.081869,0.049507,-0.217748,0.228224,1.217844,0.2225,0.1827,0.3148,0.1147,66,748,0.9118,64.017,LOW_QUALITY,0.64
2024-01-21,P01,S2A_30NXM_20240121_0_L2A,0.018719,0.018278,-0.075053,0.353624,1.040346,0.1444,0.1388,0.15755,0.06645,412,748,0.4492,35.785,GOOD,1.0
2024-01-26,P01,S2B_30NXM_20240126_0_L2A,0.052933,0.028049,-0.147163,0.266067,1.109102,0.184,0.1659,0.2249,0.0958,238,748,0.6818,24.26,ACCEPTABLE,0.92
2024-01-31,P01,S2A_30NXM_20240131_0_L2A,0.157696,0.03792,-0.353295,-0.167195,1.393358,0.1888,0.1355,0.285,0.1753,282,748,0.623,16.481,ACCEPTABLE,0.92
2024-02-20,P01,S2A_30NXM_20240220_0_L2A,0.087016,0.021947,-0.123856,0.311911,1.185995,0.2659,0.2242,0.3112,0.1224,354,748,0.5267,56.492,ACCEPTABLE,0.92
2024-03-11,P01,S2A_30NXM_20240311_0_L2A,0.078635,0.03694,-0.147206,0.312438,1.117942,0.1782,0.1594,0.2569,0.0773,514,748,0.3128,24.76,GOOD,1.0
2024-03-16,P01,S2B_30NXM_20240316_0_L2A,0.105145,0.03096,-0.17546,0.434877,1.243114,0.2347,0.1888,0.2774,0.0758,748,748,0.0,10.159,GOOD,1.0
2024-03-21,P01,S2A_30NXM_20240321_0_L2A,0.082091,0.03269,-0.138006,0.359922,1.183602,0.2714,0.2293,0.3064,0.10325,748,748,0.0,8.352,GOOD,1.0
2024-03-26,P01,S2B_30NXM_20240326_0_L2A,0.084361,0.025827,-0.132639,0.446848,1.186266,0.2764,0.233,0.3088,0.0901,678,748,0.0936,53.946,GOOD,1.0
2024-03-31,P01,S2A_30NXM_20240331_0_L2A,0.097936,0.02237,-0.175173,0.423339,1.226433,0.2654,0.2164,0.31405,0.0869,748,748,0.0,5.381,GOOD,1.0
2024-04-05,P01,S2B_30NXM_20240405_0_L2A,0.085439,0.026038,-0.09336,0.503976,1.192654,0.3442,0.2886,0.35315,0.0955,634,748,0.1524,65.625,GOOD,1.0
2024-04-10,P01,S2A_30NXM_20240410_0_L2A,0.028127,0.027524,-0.23913,-0.060267,1.044542,0.1665,0.1594,0.2757,0.1745,30,748,0.9599,52.268,LOW_QUALITY,0.49
2024-04-20,P01,S2A_30NXM_20240420_0_L2A,0.093756,0.014315,-0.077295,0.50758,1.210683,0.3672,0.3033,0.3548,0.1003,102,748,0.8636,36.018,LOW_QUALITY,0.64
2024-05-05,P01,S2B_30NXM_20240505_0_L2A,0.102617,0.024831,-0.100293,0.566742,1.234432,0.337,0.273,0.34145,0.07105,404,748,0.4599,51.718,GOOD,1.0
2024-05-10,P01,S2A_30NXM_20240510_0_L2A,0.092059,0.020924,-0.122562,0.469029,1.207036,0.3568,0.2956,0.37805,0.107,108,748,0.8556,65.172,LOW_QUALITY,0.64
2024-05-15,P01,S2B_30NXM_20240515_0_L2A,0.06509,0.052812,-0.116679,0.243707,1.138328,0.1975,0.1735,0.2376,0.1026,48,748,0.9358,63.109,LOW_QUALITY,0.64
2024-05-30,P01,S2A_30NXM_20240530_0_L2A,0.098294,0.022021,-0.10324,0.539147,1.217726,0.316,0.2595,0.3286,0.0753,748,748,0.0,41.119,GOOD,1.0
2024-06-04,P01,S2B_30NXM_20240604_0_L2A,0.04228,0.027862,-0.079584,0.291493,1.080874,0.282,0.2609,0.314,0.14235,316,748,0.5775,74.771,ACCEPTABLE,0.92
2024-10-07,P01,S2A_30NXM_20241007_0_L2A,-0.027457,0.017336,-0.226328,0.115719,0.929483,0.1384,0.1489,0.2309,0.11785,16,748,0.9786,94.625,LOW_QUALITY,0.49
2024-10-22,P01,S2B_30NXM_20241022_0_L2A,0.111924,0.011673,0.078209,0.739704,1.244771,0.3214,0.2582,0.2338,0.0414,36,748,0.9519,74.314,LOW_QUALITY,0.49
2024-11-01,P01,S2B_30NXM_20241101_0_L2A,-0.032952,0.021729,-0.243227,-0.012478,0.928183,0.1538,0.1657,0.2722,0.174,14,748,0.9813,65.891,LOW_QUALITY,0.49
2024-11-06,P01,S2A_30NXM_20241106_0_L2A,0.104447,0.04246,-0.142027,0.512608,1.191022,0.26,0.2183,0.3109,0.061,714,748,0.0455,32.001,GOOD,1.0
2024-11-11,P01,S2B_30NXM_20241111_0_L2A,0.10854,0.042252,-0.155874,0.50455,1.240476,0.2605,0.21,0.2896,0.0691,436,748,0.4171,24.301,GOOD,1.0
2024-11-16,P01,S2A_30NXM_20241116_1_L2A,0.113835,0.028138,-0.120757,0.621619,1.261161,0.339,0.2688,0.34045,0.0623,692,748,0.0749,60.091,GOOD,1.0
2024-11-21,P01,S2B_30NXM_20241121_0_L2A,0.069773,0.035904,-0.166833,0.276344,1.142387,0.2776,0.243,0.33775,0.1357,70,748,0.9064,21.956,LOW_QUALITY,0.64
2024-11-26,P01,S2A_30NXM_20241126_0_L2A,0.115501,0.033623,-0.196603,0.504189,1.257888,0.299,0.2377,0.3551,0.07685,120,748,0.8396,31.215,ACCEPTABLE,0.72
2024-12-01,P01,S2B_30NXM_20241201_0_L2A,0.116429,0.030542,-0.200481,0.404066,1.268317,0.2562,0.202,0.305,0.08605,748,748,0.0,6.008,GOOD,1.0
2024-12-06,P01,S2C_30NXM_20241206_1_L2A,0.19897,0.065925,-0.238099,1.0,1.487421,0.1892,0.1272,0.2012,-0.0249,748,748,0.0,50.859,ACCEPTABLE,0.88
2024-12-11,P01,S2B_30NXM_20241211_0_L2A,0.135074,0.030847,-0.159833,0.498271,1.318691,0.2942,0.2231,0.3069,0.0758,748,748,0.0,33.949,GOOD,1.0
2024-12-16,P01,S2C_30NXM_20241216_1_L2A,0.244765,0.081675,-0.343816,1.0,1.603528,0.1727,0.1077,0.2328,-0.0076,300,748,0.5989,34.206,ACCEPTABLE,0.8
2024-12-21,P01,S2B_30NXM_20241221_0_L2A,0.133411,0.032028,-0.233499,0.32716,1.309852,0.2473,0.1888,0.30505,0.0955,748,748,0.0,0.682,GOOD,1.0
2024-12-26,P01,S2A_30NXM_20241226_0_L2A,0.12511,0.029063,-0.2,0.264604,1.281572,0.2608,0.2035,0.3132,0.1121,218,748,0.7086,25.724,ACCEPTABLE,0.92
2024-12-31,P01,S2B_30NXM_20241231_0_L2A,0.086911,0.036935,-0.222196,0.026144,1.203239,0.2303,0.1914,0.3018,0.16445,528,748,0.2941,47.038,GOOD,1.0
2025-01-05,P01,S2A_30NXM_20250105_0_L2A,0.100237,0.024442,-0.211027,0.1936,1.226804,0.238,0.194,0.30055,0.1329,748,748,0.0,5.948,GOOD,1.0
2025-01-10,P01,S2B_30NXM_20250110_0_L2A,0.018688,0.028324,-0.125221,0.167102,1.020818,0.1422,0.1393,0.1784,0.0964,438,748,0.4144,36.804,GOOD,1.0
2025-01-15,P01,S2A_30NXM_20250115_0_L2A,0.097819,0.028038,-0.207594,0.143413,1.223613,0.2249,0.1838,0.2888,0.1335,646,748,0.1364,34.785,GOOD,1.0
2025-01-20,P01,S2B_30NXM_20250120_0_L2A,-0.032493,0.037134,-0.307489,0.044431,0.915783,0.06905,0.0754,0.1369,0.06985,12,748,0.984,38.83,LOW_QUALITY,0.49
2025-01-25,P01,S2C_30NXM_20250125_0_L2A,0.112903,0.066245,-0.275298,0.460973,1.236344,0.1177,0.0952,0.1823,0.0285,698,748,0.0668,48.582,ACCEPTABLE,0.88
2025-01-30,P01,S2B_30NXM_20250130_0_L2A,0.095752,0.037131,-0.16499,0.15982,1.232107,0.2479,0.2012,0.2862,0.1359,258,748,0.6551,18.559,ACCEPTABLE,0.92
2025-02-04,P01,S2C_30NXM_20250204_0_L2A,0.190783,0.069225,-0.353638,0.300004,1.487981,0.1238,0.0832,0.1714,0.0414,748,748,0.0,0.121,ACCEPTABLE,0.88
2025-02-14,P01,S2C_30NXM_20250214_0_L2A,0.017317,0.024296,-0.299549,-0.081802,1.032555,0.1459,0.1413,0.26735,0.1641,22,748,0.9706,64.076,LOW_QUALITY,0.49
2025-03-01,P01,S2B_30NXM_20250301_0_L2A,0.094281,0.01529,-0.091444,0.421231,1.219871,0.2652,0.2174,0.2607,0.0904,78,748,0.8957,70.852,LOW_QUALITY,0.64
2025-03-16,P01,S2C_30NXM_20250316_0_L2A,0.095023,0.031632,-0.135154,0.387758,1.212864,0.3168,0.2612,0.3581,0.111,560,748,0.2513,64.137,GOOD,1.0
2025-04-05,P01,S2C_30NXM_20250405_0_L2A,0.069622,0.03628,-0.086632,0.479562,1.175463,0.343,0.2918,0.3749,0.1088,304,748,0.5936,52.196,ACCEPTABLE,0.92
2025-04-10,P01,S2B_30NXM_20250410_0_L2A,0.097224,0.029045,-0.153433,0.439119,1.224059,0.2666,0.2178,0.2987,0.0847,748,748,0.0,81.736,GOOD,1.0
2025-04-17,P01,S2A_30NXM_20250417_0_L2A,0.0819,0.020343,-0.069213,0.496552,1.178738,0.3548,0.301,0.34895,0.1038,252,748,0.6631,55.667,ACCEPTABLE,0.92
2025-04-20,P01,S2B_30NXM_20250420_0_L2A,0.078679,0.061481,-0.11192,0.477597,1.166882,0.2713,0.2325,0.33885,0.0915,24,748,0.9679,67.547,LOW_QUALITY,0.37
2025-04-30,P01,S2B_30NXM_20250430_0_L2A,0.001035,0.026681,-0.218575,-0.102649,1.024013,0.1919,0.1874,0.2995,0.22905,40,748,0.9465,56.239,LOW_QUALITY,0.64
2025-05-07,P01,S2A_30NXM_20250507_0_L2A,0.088989,0.02131,-0.092057,0.50272,1.205363,0.3416,0.2834,0.3437,0.0942,748,748,0.0,68.021,GOOD,1.0
2025-05-15,P01,S2C_30NXM_20250515_0_L2A,0.093963,0.038478,-0.092169,0.517137,1.240825,0.3009,0.2425,0.32025,0.0739,748,748,0.0,43.06,GOOD,1.0
2025-05-20,P01,S2B_30NXM_20250520_0_L2A,-0.020476,0.039635,-0.270651,-0.101922,0.976504,0.1704,0.1745,0.31855,0.2163,10,748,0.9866,55.778,LOW_QUALITY,0.49
2025-05-25,P01,S2C_30NXM_20250525_0_L2A,0.071469,0.02772,-0.163659,0.329619,1.154387,0.2789,0.2416,0.3428,0.11615,660,748,0.1176,64.492,GOOD,1.0
2025-06-06,P01,S2A_30NXM_20250606_0_L2A,0.10229,0.022316,-0.091731,0.681761,1.230875,0.3572,0.2902,0.35495,0.055,398,748,0.4679,47.91,GOOD,1.0
2025-06-09,P01,S2B_30NXM_20250609_0_L2A,0.107792,0.01599,-0.093234,0.644048,1.238826,0.3714,0.2998,0.3628,0.0637,94,748,0.8743,61.073,LOW_QUALITY,0.64
2025-06-19,P01,S2B_30NXM_20250619_0_L2A,0.095307,0.028377,-0.076135,0.682677,1.210323,0.3752,0.31,0.36175,0.0587,258,748,0.6551,70.221,ACCEPTABLE,0.92
2025-07-06,P01,S2A_30NXM_20250706_0_L2A,0.113,0.035371,-0.088355,0.721108,1.261069,0.3304,0.262,0.3174,0.0426,262,748,0.6497,83.001,ACCEPTABLE,0.92
2025-07-14,P01,S2C_30NXM_20250714_0_L2A,0.119687,0.022281,-0.089766,0.683296,1.27451,0.351,0.2754,0.3243,0.0507,190,748,0.746,57.547,ACCEPTABLE,0.92
2025-10-14,P01,S2A_30NXM_20251014_0_L2A,0.078287,0.03459,-0.078256,0.597854,1.192485,0.3364,0.2821,0.3296,0.0721,66,748,0.9118,74.496,LOW_QUALITY,0.64
